session_id,date,channel,device,country,landing_page,pages_viewed,session_duration_sec,bounce,product_view,pricing_view,signup_start,signup_complete,engaged,month
S04395,2026-01-23,Direct,Desktop,United Kingdom,/products,2,234.6,0,1,1,1,0,1,2026-01
S04396,2026-01-29,Direct,Desktop,India,/blog,5,145.6,0,1,1,1,0,1,2026-01
S04397,2026-02-10,Organic Search,Mobile,United States,/products,1,3.8,1,1,1,0,0,0,2026-02
S04398,2026-01-23,Social,Desktop,India,/,1,20.1,1,0,0,0,0,0,2026-01
S04399,2026-03-30,Organic Search,Desktop,India,/features,3,150.0,0,1,1,1,1,1,2026-03
S04400,2026-01-11,Social,Desktop,United States,/products,4,219.0,0,1,0,0,0,1,2026-01
S04401,2026-02-16,Social,Desktop,India,/blog,2,138.3,0,1,1,0,0,1,2026-02
S04402,2026-02-16,Social,Desktop,India,/contact,1,16.6,1,0,0,0,0,0,2026-02
S04403,2026-01-04,Organic Search,Mobile,Canada,/blog,1,32.5,1,0,0,0,0,0,2026-01
S04404,2026-03-16,Organic Search,Mobile,United Kingdom,/pricing,5,239.2,0,1,1,0,0,1,2026-03
S04405,2026-02-15,Direct,Desktop,Australia,/pricing,3,244.0,0,1,0,0,0,1,2026-02
S04406,2026-03-07,Paid Search,Desktop,Canada,/features,1,26.3,1,1,1,1,0,0,2026-03
S04407,2026-03-14,Email,Mobile,India,/features,1,11.5,1,1,0,0,0,0,2026-03
S04408,2026-01-20,Direct,Mobile,United States,/,1,8.7,1,0,0,0,0,0,2026-01
S04409,2026-02-01,Email,Desktop,India,/blog,2,372.8,0,0,0,0,0,1,2026-02
S04410,2026-02-06,Organic Search,Desktop,United States,/features,4,222.7,0,1,0,0,0,1,2026-02
S04411,2026-02-01,Direct,Mobile,India,/features,2,208.2,0,1,0,0,0,1,2026-02
S04412,2026-03-13,Organic Search,Mobile,India,/,1,36.5,1,0,0,0,0,0,2026-03
S04413,2026-01-19,Social,Mobile,India,/pricing,3,163.4,0,1,0,0,0,1,2026-01
S04414,2026-02-01,Organic Search,Tablet,United Kingdom,/pricing,3,292.7,0,1,1,1,0,1,2026-02
S04415,2026-01-13,Organic Search,Desktop,India,/products,8,160.9,0,1,0,0,0,1,2026-01
S04416,2026-01-29,Social,Mobile,United States,/blog,1,3.5,1,0,0,0,0,0,2026-01
S04417,2026-01-04,Direct,Mobile,Canada,/pricing,2,307.1,0,1,1,0,0,1,2026-01
S04418,2026-03-11,Organic Search,Desktop,United Kingdom,/products,1,63.5,1,1,0,0,0,0,2026-03
S04419,2026-02-22,Organic Search,Mobile,India,/products,2,177.4,0,1,0,0,0,1,2026-02
S04420,2026-02-08,Direct,Tablet,India,/features,2,86.6,0,1,0,0,0,1,2026-02
S04421,2026-03-24,Organic Search,Mobile,Australia,/features,5,107.6,0,1,1,1,1,1,2026-03
S04422,2026-01-02,Organic Search,Mobile,United States,/features,6,205.3,0,1,0,0,0,1,2026-01
S04423,2026-02-13,Paid Search,Mobile,India,/features,1,9.4,1,1,1,1,1,0,2026-02
S04424,2026-03-19,Organic Search,Mobile,Australia,/contact,3,242.0,0,1,1,0,0,1,2026-03
S04425,2026-03-28,Paid Search,Desktop,India,/pricing,1,31.6,1,1,1,1,0,0,2026-03
S04426,2026-03-23,Direct,Desktop,India,/,2,243.6,0,0,0,0,0,1,2026-03
S04427,2026-02-25,Organic Search,Mobile,India,/features,1,26.8,1,1,0,0,0,0,2026-02
S04428,2026-03-15,Organic Search,Mobile,India,/blog,1,5.8,1,0,0,0,0,0,2026-03
S04429,2026-03-22,Organic Search,Desktop,India,/products,3,201.4,0,1,1,0,0,1,2026-03
S04430,2026-02-15,Organic Search,Desktop,United States,/contact,4,184.4,0,0,0,0,0,1,2026-02
S04431,2026-02-12,Organic Search,Mobile,India,/products,2,146.4,0,1,0,0,0,1,2026-02
S04432,2026-03-12,Email,Mobile,United States,/features,1,13.8,1,1,0,0,0,0,2026-03
S04433,2026-02-11,Social,Desktop,United Kingdom,/blog,1,19.7,1,0,0,0,0,0,2026-02
S04434,2026-03-08,Direct,Mobile,Canada,/,1,4.7,1,0,0,0,0,0,2026-03
S04435,2026-01-13,Paid Search,Desktop,India,/features,1,14.7,1,1,1,1,1,0,2026-01
S04436,2026-02-10,Paid Search,Mobile,United Kingdom,/blog,2,80.6,0,1,0,0,0,1,2026-02
S04437,2026-01-30,Social,Mobile,India,/blog,1,64.9,1,0,0,0,0,0,2026-01
S04438,2026-02-01,Organic Search,Desktop,United States,/blog,1,17.8,1,0,0,0,0,0,2026-02
S04439,2026-03-13,Organic Search,Mobile,India,/products,4,194.6,0,1,0,0,0,1,2026-03
S04440,2026-03-27,Organic Search,Mobile,United States,/products,1,37.3,1,1,0,0,0,0,2026-03
S04441,2026-02-24,Organic Search,Mobile,India,/,1,20.9,1,0,0,0,0,0,2026-02
S04442,2026-02-09,Organic Search,Desktop,United States,/,1,25.1,1,0,0,0,0,0,2026-02
S04443,2026-02-26,Email,Desktop,India,/products,4,179.9,0,1,1,1,0,1,2026-02
S04444,2026-01-13,Email,Mobile,India,/pricing,2,128.7,0,1,0,0,0,1,2026-01
S04445,2026-03-10,Organic Search,Desktop,United States,/,5,164.8,0,1,0,0,0,1,2026-03
S04446,2026-01-12,Direct,Mobile,India,/pricing,8,157.3,0,1,1,0,0,1,2026-01
S04447,2026-03-23,Direct,Mobile,United States,/products,4,178.6,0,1,1,0,0,1,2026-03
S04448,2026-02-04,Direct,Mobile,United States,/products,4,114.1,0,1,1,0,0,1,2026-02
S04449,2026-02-08,Direct,Mobile,United States,/contact,6,162.3,0,1,0,0,0,1,2026-02
S04450,2026-02-07,Organic Search,Mobile,United Kingdom,/contact,4,112.6,0,0,0,0,0,1,2026-02
S04451,2026-01-24,Email,Desktop,United Kingdom,/features,4,382.1,0,1,1,0,0,1,2026-01
S04452,2026-01-12,Referral,Mobile,Australia,/,2,170.1,0,0,0,0,0,1,2026-01
S04453,2026-02-27,Paid Search,Desktop,India,/blog,1,42.9,1,0,0,0,0,0,2026-02
S04454,2026-02-10,Paid Search,Desktop,United States,/,1,15.4,1,0,0,0,0,0,2026-02
S04455,2026-03-04,Direct,Mobile,United Kingdom,/pricing,3,149.0,0,1,1,1,0,1,2026-03
S04456,2026-01-20,Direct,Mobile,India,/features,3,124.8,0,1,1,0,0,1,2026-01
S04457,2026-03-23,Organic Search,Mobile,India,/products,4,163.0,0,1,0,0,0,1,2026-03
S04458,2026-03-23,Paid Search,Mobile,India,/contact,5,141.4,0,1,1,0,0,1,2026-03
S04459,2026-02-20,Organic Search,Desktop,United States,/blog,3,68.0,0,1,1,0,0,1,2026-02
S04460,2026-02-26,Social,Tablet,India,/products,3,85.3,0,1,1,1,1,1,2026-02
S04461,2026-02-07,Direct,Desktop,United States,/,2,200.2,0,0,0,0,0,1,2026-02
S04462,2026-02-07,Direct,Mobile,United States,/features,1,8.0,1,1,0,0,0,0,2026-02
S04463,2026-01-18,Direct,Mobile,United States,/pricing,5,147.2,0,1,0,0,0,1,2026-01
S04464,2026-03-05,Referral,Mobile,India,/,1,3.0,1,0,0,0,0,0,2026-03
S04465,2026-03-30,Organic Search,Tablet,United Kingdom,/,1,3.0,1,0,0,0,0,0,2026-03
S04466,2026-03-24,Organic Search,Mobile,United States,/contact,5,235.8,0,1,1,0,0,1,2026-03
S04467,2026-03-09,Organic Search,Mobile,India,/products,1,33.1,1,1,0,0,0,0,2026-03
S04468,2026-01-04,Paid Search,Desktop,India,/contact,2,75.1,0,1,0,0,0,1,2026-01
S04469,2026-01-16,Referral,Mobile,India,/blog,1,15.4,1,0,0,0,0,0,2026-01
S04470,2026-03-03,Organic Search,Mobile,Australia,/products,4,142.3,0,1,0,0,0,1,2026-03
S04471,2026-01-03,Email,Desktop,India,/products,1,23.2,1,1,0,0,0,0,2026-01
S04472,2026-02-01,Organic Search,Mobile,India,/features,2,205.0,0,1,0,0,0,1,2026-02
S04473,2026-02-26,Paid Search,Mobile,India,/pricing,1,18.6,1,1,0,0,0,0,2026-02
S04474,2026-02-25,Organic Search,Mobile,India,/,2,178.1,0,0,0,0,0,1,2026-02
S04475,2026-03-23,Direct,Mobile,India,/products,3,147.8,0,1,0,0,0,1,2026-03
S04476,2026-02-23,Paid Search,Tablet,United Kingdom,/features,2,255.9,0,1,1,0,0,1,2026-02
S04477,2026-02-01,Direct,Mobile,India,/blog,4,122.8,0,0,0,0,0,1,2026-02
S04478,2026-01-08,Organic Search,Desktop,Canada,/pricing,5,128.5,0,1,1,0,0,1,2026-01
S04479,2026-02-17,Social,Mobile,India,/products,2,212.0,0,1,0,0,0,1,2026-02
S04480,2026-03-02,Referral,Desktop,India,/pricing,1,14.5,1,1,1,1,1,0,2026-03
S04481,2026-03-19,Direct,Tablet,United Kingdom,/features,6,215.5,0,1,0,0,0,1,2026-03
S04482,2026-01-17,Paid Search,Mobile,United States,/,1,32.7,1,0,0,0,0,0,2026-01
S04483,2026-03-28,Social,Tablet,Canada,/contact,1,22.3,1,0,0,0,0,0,2026-03
S04484,2026-03-15,Organic Search,Desktop,India,/features,1,17.2,1,1,0,0,0,0,2026-03
S04485,2026-02-25,Email,Desktop,India,/products,2,155.5,0,1,0,0,0,1,2026-02
S04486,2026-01-19,Organic Search,Mobile,United States,/features,1,15.0,1,1,0,0,0,0,2026-01
S04487,2026-01-20,Social,Desktop,India,/blog,3,108.6,0,0,0,0,0,1,2026-01
S04488,2026-02-01,Organic Search,Mobile,United Kingdom,/blog,1,21.3,1,0,0,0,0,0,2026-02
S04489,2026-03-29,Organic Search,Tablet,India,/,5,90.9,0,0,0,0,0,1,2026-03
S04490,2026-03-15,Direct,Desktop,India,/features,1,19.6,1,1,1,0,0,0,2026-03
S04491,2026-01-25,Direct,Mobile,United Kingdom,/pricing,7,210.9,0,1,0,0,0,1,2026-01
S04492,2026-01-23,Email,Desktop,United States,/features,1,62.5,1,1,0,0,0,0,2026-01
S04493,2026-01-07,Referral,Desktop,Canada,/products,6,298.8,0,1,0,0,0,1,2026-01
S04494,2026-02-24,Organic Search,Desktop,Canada,/products,4,259.8,0,1,1,1,1,1,2026-02
S04495,2026-02-13,Organic Search,Mobile,India,/contact,7,232.6,0,0,0,0,0,1,2026-02
S04496,2026-01-02,Direct,Mobile,United States,/pricing,3,67.7,0,1,0,0,0,1,2026-01
S04497,2026-03-05,Direct,Mobile,Australia,/,1,9.8,1,0,0,0,0,0,2026-03
S04498,2026-01-08,Direct,Mobile,India,/features,1,7.2,1,1,0,0,0,0,2026-01
S04499,2026-01-09,Email,Tablet,India,/products,6,248.5,0,1,0,0,0,1,2026-01
S04500,2026-03-23,Social,Mobile,Australia,/features,1,21.0,1,1,1,1,0,0,2026-03
S04501,2026-03-27,Organic Search,Desktop,India,/features,4,263.9,0,1,1,0,0,1,2026-03
S04502,2026-01-05,Direct,Desktop,Australia,/,6,159.6,0,1,0,0,0,1,2026-01
S04503,2026-03-20,Paid Search,Desktop,India,/pricing,3,196.5,0,1,0,0,0,1,2026-03
S04504,2026-01-23,Direct,Mobile,Canada,/contact,2,178.4,0,1,1,0,0,1,2026-01
S04505,2026-02-15,Organic Search,Mobile,United States,/contact,1,15.2,1,0,0,0,0,0,2026-02
S04506,2026-03-17,Direct,Desktop,United States,/pricing,3,155.8,0,1,1,0,0,1,2026-03
S04507,2026-02-24,Direct,Mobile,United Kingdom,/blog,5,186.1,0,1,1,1,0,1,2026-02
S04508,2026-02-21,Organic Search,Mobile,India,/blog,1,29.8,1,0,0,0,0,0,2026-02
S04509,2026-02-19,Social,Desktop,United States,/products,2,229.7,0,1,1,1,1,1,2026-02
S04510,2026-01-25,Direct,Mobile,Australia,/blog,4,121.1,0,0,0,0,0,1,2026-01
S04511,2026-01-25,Paid Search,Desktop,Australia,/products,3,141.1,0,1,1,0,0,1,2026-01
S04512,2026-01-22,Direct,Mobile,Australia,/products,2,143.2,0,1,0,0,0,1,2026-01
S04513,2026-03-18,Email,Mobile,United States,/products,3,85.0,0,1,0,0,0,1,2026-03
S04514,2026-01-24,Organic Search,Desktop,United States,/features,4,149.4,0,1,1,1,0,1,2026-01
S04515,2026-03-18,Organic Search,Mobile,United States,/products,5,222.7,0,1,1,0,0,1,2026-03
S04516,2026-01-29,Organic Search,Desktop,United States,/products,1,31.5,1,1,1,0,0,0,2026-01
S04517,2026-03-07,Direct,Desktop,United States,/,4,236.0,0,0,0,0,0,1,2026-03
S04518,2026-01-29,Organic Search,Mobile,India,/,6,209.5,0,0,0,0,0,1,2026-01
S04519,2026-01-23,Social,Mobile,India,/contact,4,279.1,0,0,0,0,0,1,2026-01
S04520,2026-02-11,Organic Search,Mobile,United States,/pricing,4,277.5,0,1,0,0,0,1,2026-02
S04521,2026-03-12,Organic Search,Desktop,India,/products,1,4.5,1,1,1,0,0,0,2026-03
S04522,2026-02-05,Direct,Desktop,India,/contact,1,30.6,1,0,0,0,0,0,2026-02
S04523,2026-03-31,Social,Mobile,India,/,5,238.7,0,1,0,0,0,1,2026-03
S04524,2026-03-12,Email,Mobile,United Kingdom,/pricing,7,232.5,0,1,0,0,0,1,2026-03
S04525,2026-01-28,Social,Mobile,Australia,/features,7,201.3,0,1,0,0,0,1,2026-01
S04526,2026-03-17,Direct,Mobile,United States,/features,6,196.3,0,1,1,0,0,1,2026-03
S04527,2026-03-04,Social,Mobile,Australia,/products,1,7.9,1,1,1,1,0,0,2026-03
S04528,2026-02-17,Paid Search,Mobile,Canada,/blog,1,31.0,1,0,0,0,0,0,2026-02
S04529,2026-02-03,Organic Search,Desktop,India,/blog,1,12.3,1,0,0,0,0,0,2026-02
S04530,2026-01-03,Direct,Mobile,India,/blog,4,193.3,0,0,0,0,0,1,2026-01
S04531,2026-03-25,Social,Mobile,India,/products,1,31.0,1,1,0,0,0,0,2026-03
S04532,2026-02-22,Organic Search,Desktop,India,/features,1,24.3,1,1,0,0,0,0,2026-02
S04533,2026-03-23,Paid Search,Tablet,United States,/pricing,2,303.7,0,1,1,0,0,1,2026-03
S04534,2026-02-02,Direct,Mobile,India,/blog,5,169.1,0,0,0,0,0,1,2026-02
S04535,2026-03-22,Direct,Desktop,Australia,/contact,4,103.1,0,0,0,0,0,1,2026-03
S04536,2026-01-19,Organic Search,Mobile,United States,/features,1,38.8,1,1,1,1,1,0,2026-01
S04537,2026-03-05,Paid Search,Desktop,India,/features,3,153.6,0,1,1,0,0,1,2026-03
S04538,2026-02-15,Email,Mobile,Australia,/products,3,153.8,0,1,1,1,0,1,2026-02
S04539,2026-02-21,Organic Search,Desktop,Australia,/,1,20.1,1,0,0,0,0,0,2026-02
S04540,2026-03-31,Direct,Mobile,United Kingdom,/pricing,4,148.5,0,1,1,0,0,1,2026-03
S04541,2026-01-30,Organic Search,Tablet,United Kingdom,/,1,34.7,1,0,0,0,0,0,2026-01
S04542,2026-01-28,Organic Search,Tablet,Australia,/blog,5,101.6,0,1,0,0,0,1,2026-01
S04543,2026-02-26,Referral,Mobile,United States,/blog,1,54.2,1,0,0,0,0,0,2026-02
S04544,2026-01-10,Direct,Mobile,Canada,/pricing,9,285.7,0,1,1,1,1,1,2026-01
S04545,2026-03-10,Direct,Desktop,India,/,2,299.0,0,1,1,1,0,1,2026-03
S04546,2026-01-11,Organic Search,Mobile,United States,/features,6,158.6,0,1,1,1,1,1,2026-01
S04547,2026-03-24,Referral,Desktop,India,/blog,1,21.6,1,0,0,0,0,0,2026-03
S04548,2026-01-29,Organic Search,Desktop,India,/pricing,1,51.0,1,1,0,0,0,0,2026-01
S04549,2026-02-27,Social,Mobile,India,/pricing,5,396.0,0,1,1,0,0,1,2026-02
S04550,2026-02-21,Organic Search,Mobile,India,/,9,244.9,0,0,0,0,0,1,2026-02
S04551,2026-02-19,Organic Search,Desktop,India,/blog,1,3.5,1,0,0,0,0,0,2026-02
S04552,2026-01-12,Paid Search,Mobile,India,/,1,6.5,1,0,0,0,0,0,2026-01
S04553,2026-02-07,Organic Search,Desktop,India,/pricing,3,76.0,0,1,0,0,0,1,2026-02
S04554,2026-03-09,Paid Search,Mobile,United Kingdom,/,1,7.0,1,0,0,0,0,0,2026-03
S04555,2026-02-14,Organic Search,Mobile,United States,/products,6,144.5,0,1,1,0,0,1,2026-02
S04556,2026-03-26,Social,Mobile,United States,/products,3,142.7,0,1,0,0,0,1,2026-03
S04557,2026-02-28,Social,Mobile,India,/,1,18.0,1,0,0,0,0,0,2026-02
S04558,2026-03-31,Social,Desktop,Canada,/features,1,9.3,1,1,0,0,0,0,2026-03
S04559,2026-03-07,Organic Search,Mobile,India,/features,2,129.8,0,1,1,1,1,1,2026-03
S04560,2026-02-19,Paid Search,Desktop,India,/,1,49.6,1,0,0,0,0,0,2026-02
S04561,2026-01-12,Referral,Desktop,India,/,3,239.5,0,1,0,0,0,1,2026-01
S04562,2026-01-09,Organic Search,Mobile,Australia,/features,1,143.0,1,1,1,1,0,0,2026-01
S04563,2026-01-20,Organic Search,Mobile,Australia,/,4,93.6,0,0,0,0,0,1,2026-01
S04564,2026-03-17,Social,Desktop,United Kingdom,/pricing,2,186.1,0,1,0,0,0,1,2026-03
S04565,2026-02-07,Organic Search,Desktop,United Kingdom,/,5,353.8,0,0,0,0,0,1,2026-02
S04566,2026-03-20,Paid Search,Mobile,United States,/blog,1,25.2,1,0,0,0,0,0,2026-03
S04567,2026-02-14,Social,Mobile,United States,/contact,1,22.6,1,0,0,0,0,0,2026-02
S04568,2026-01-26,Organic Search,Desktop,India,/,9,175.7,0,1,0,0,0,1,2026-01
S04569,2026-03-15,Direct,Mobile,India,/contact,1,43.4,1,0,0,0,0,0,2026-03
S04570,2026-02-22,Paid Search,Desktop,Australia,/features,3,99.6,0,1,0,0,0,1,2026-02
S04571,2026-01-12,Organic Search,Mobile,Australia,/contact,4,193.4,0,0,0,0,0,1,2026-01
S04572,2026-01-28,Email,Desktop,India,/blog,1,46.5,1,0,0,0,0,0,2026-01
S04573,2026-01-13,Organic Search,Mobile,India,/features,5,145.4,0,1,0,0,0,1,2026-01
S04574,2026-03-03,Direct,Desktop,India,/blog,2,265.9,0,0,0,0,0,1,2026-03
S04575,2026-03-07,Email,Mobile,India,/features,1,31.5,1,1,0,0,0,0,2026-03
S04576,2026-03-10,Organic Search,Mobile,India,/,1,27.9,1,0,0,0,0,0,2026-03
S04577,2026-01-24,Social,Mobile,United States,/blog,1,15.7,1,0,0,0,0,0,2026-01
S04578,2026-01-31,Organic Search,Desktop,India,/blog,1,44.3,1,0,0,0,0,0,2026-01
S04579,2026-02-08,Direct,Mobile,India,/,1,49.1,1,0,0,0,0,0,2026-02
S04580,2026-01-02,Organic Search,Mobile,India,/products,9,148.6,0,1,0,0,0,1,2026-01
S04581,2026-03-23,Paid Search,Desktop,United Kingdom,/products,5,319.8,0,1,0,0,0,1,2026-03
S04582,2026-02-05,Social,Mobile,India,/products,1,75.3,1,1,0,0,0,0,2026-02
S04583,2026-01-18,Email,Mobile,India,/products,6,219.7,0,1,1,1,0,1,2026-01
S04584,2026-01-20,Referral,Desktop,United States,/products,4,156.8,0,1,0,0,0,1,2026-01
S04585,2026-01-05,Paid Search,Desktop,United Kingdom,/products,2,171.0,0,1,1,0,0,1,2026-01
S04586,2026-02-07,Social,Desktop,India,/blog,5,254.8,0,1,1,0,0,1,2026-02
S04587,2026-03-30,Direct,Mobile,United Kingdom,/,1,9.0,1,0,0,0,0,0,2026-03
S04588,2026-03-30,Email,Mobile,India,/products,1,25.8,1,1,0,0,0,0,2026-03
S04589,2026-01-30,Paid Search,Desktop,United States,/products,1,25.4,1,1,0,0,0,0,2026-01
S04590,2026-01-03,Email,Mobile,India,/pricing,2,172.9,0,1,0,0,0,1,2026-01
S04591,2026-01-13,Organic Search,Desktop,Australia,/,11,278.4,0,1,0,0,0,1,2026-01
S04592,2026-01-30,Direct,Mobile,Australia,/contact,1,12.8,1,0,0,0,0,0,2026-01
S04593,2026-02-26,Social,Desktop,United Kingdom,/products,4,186.9,0,1,1,1,1,1,2026-02
S04594,2026-02-14,Organic Search,Desktop,Australia,/products,5,187.3,0,1,0,0,0,1,2026-02
S04595,2026-03-05,Organic Search,Mobile,India,/pricing,4,168.3,0,1,0,0,0,1,2026-03
S04596,2026-02-13,Referral,Mobile,United States,/features,3,153.9,0,1,0,0,0,1,2026-02
S04597,2026-02-20,Direct,Mobile,India,/pricing,2,122.9,0,1,1,1,1,1,2026-02
S04598,2026-01-19,Organic Search,Mobile,India,/products,4,133.1,0,1,1,1,1,1,2026-01
S04599,2026-02-14,Direct,Desktop,United States,/pricing,2,126.8,0,1,1,0,0,1,2026-02
S04600,2026-03-11,Direct,Mobile,United Kingdom,/pricing,4,171.4,0,1,1,0,0,1,2026-03
S04601,2026-01-15,Paid Search,Mobile,United Kingdom,/products,1,6.5,1,1,0,0,0,0,2026-01
S04602,2026-01-27,Referral,Mobile,Canada,/contact,1,24.6,1,0,0,0,0,0,2026-01
S04603,2026-02-27,Referral,Desktop,United States,/contact,2,289.7,0,1,0,0,0,1,2026-02
S04604,2026-01-16,Paid Search,Mobile,Australia,/pricing,1,17.8,1,1,0,0,0,0,2026-01
S04605,2026-02-13,Paid Search,Mobile,Canada,/,1,35.6,1,0,0,0,0,0,2026-02
S04606,2026-03-19,Direct,Desktop,Canada,/pricing,1,36.4,1,1,0,0,0,0,2026-03
S04607,2026-01-26,Email,Mobile,India,/contact,5,181.9,0,0,0,0,0,1,2026-01
S04608,2026-03-14,Organic Search,Mobile,United States,/contact,1,69.7,1,0,0,0,0,0,2026-03
S04609,2026-02-12,Organic Search,Tablet,United Kingdom,/products,6,113.2,0,1,0,0,0,1,2026-02
S04610,2026-02-20,Referral,Mobile,Australia,/products,1,3.0,1,1,0,0,0,0,2026-02
S04611,2026-02-12,Email,Desktop,India,/,1,12.4,1,0,0,0,0,0,2026-02
S04612,2026-01-21,Organic Search,Desktop,India,/features,5,161.7,0,1,1,0,0,1,2026-01
S04613,2026-03-15,Paid Search,Desktop,India,/pricing,1,31.8,1,1,0,0,0,0,2026-03
S04614,2026-03-27,Direct,Mobile,India,/products,1,17.9,1,1,0,0,0,0,2026-03
S04615,2026-02-22,Direct,Mobile,United Kingdom,/products,3,414.6,0,1,1,0,0,1,2026-02
S04616,2026-01-26,Organic Search,Mobile,India,/products,4,187.0,0,1,0,0,0,1,2026-01
S04617,2026-02-02,Organic Search,Mobile,India,/features,7,220.9,0,1,1,0,0,1,2026-02
S04618,2026-02-13,Direct,Mobile,United States,/products,6,145.3,0,1,1,0,0,1,2026-02
S04619,2026-02-04,Direct,Desktop,India,/products,1,4.1,1,1,1,0,0,0,2026-02
S04620,2026-03-23,Direct,Desktop,India,/blog,1,10.0,1,0,0,0,0,0,2026-03
S04621,2026-01-22,Organic Search,Mobile,United States,/blog,1,3.0,1,0,0,0,0,0,2026-01
S04622,2026-03-10,Referral,Desktop,United States,/blog,1,35.1,1,0,0,0,0,0,2026-03
S04623,2026-02-24,Paid Search,Desktop,Australia,/features,1,43.8,1,1,1,0,0,0,2026-02
S04624,2026-02-13,Email,Desktop,United Kingdom,/,7,183.7,0,0,0,0,0,1,2026-02
S04625,2026-03-13,Organic Search,Desktop,Australia,/,1,31.8,1,0,0,0,0,0,2026-03
S04626,2026-02-10,Paid Search,Desktop,India,/,1,23.5,1,0,0,0,0,0,2026-02
S04627,2026-01-17,Email,Mobile,United Kingdom,/blog,7,317.9,0,0,0,0,0,1,2026-01
S04628,2026-01-27,Direct,Mobile,United States,/contact,5,212.9,0,0,0,0,0,1,2026-01
S04629,2026-03-13,Organic Search,Desktop,United States,/products,3,100.3,0,1,0,0,0,1,2026-03
S04630,2026-03-13,Organic Search,Desktop,India,/features,1,9.3,1,1,0,0,0,0,2026-03
S04631,2026-03-04,Organic Search,Desktop,India,/blog,6,290.3,0,0,0,0,0,1,2026-03
S04632,2026-03-27,Direct,Tablet,India,/contact,5,166.2,0,0,0,0,0,1,2026-03
S04633,2026-03-06,Direct,Mobile,Canada,/pricing,3,116.5,0,1,1,0,0,1,2026-03
S04634,2026-03-19,Organic Search,Mobile,United Kingdom,/,2,114.7,0,0,0,0,0,1,2026-03
S04635,2026-01-26,Paid Search,Desktop,India,/blog,1,8.5,1,0,0,0,0,0,2026-01
S04636,2026-02-10,Organic Search,Mobile,United States,/features,1,5.9,1,1,1,0,0,0,2026-02
S04637,2026-03-01,Direct,Mobile,United Kingdom,/blog,1,9.4,1,0,0,0,0,0,2026-03
S04638,2026-03-28,Paid Search,Desktop,United States,/features,1,19.5,1,1,1,1,1,0,2026-03
S04639,2026-03-07,Organic Search,Desktop,India,/products,2,148.8,0,1,0,0,0,1,2026-03
S04640,2026-01-02,Organic Search,Mobile,Canada,/blog,1,13.7,1,0,0,0,0,0,2026-01
S04641,2026-03-06,Organic Search,Desktop,United States,/products,1,26.6,1,1,1,0,0,0,2026-03
S04642,2026-01-29,Organic Search,Mobile,United Kingdom,/pricing,5,176.1,0,1,0,0,0,1,2026-01
S04643,2026-01-13,Direct,Desktop,United States,/products,7,157.6,0,1,1,0,0,1,2026-01
S04644,2026-03-13,Organic Search,Mobile,United Kingdom,/,4,100.2,0,0,0,0,0,1,2026-03
S04645,2026-03-05,Organic Search,Desktop,India,/,1,26.4,1,0,0,0,0,0,2026-03
S04646,2026-03-28,Referral,Mobile,Australia,/blog,5,243.6,0,0,0,0,0,1,2026-03
S04647,2026-02-16,Email,Mobile,India,/features,1,21.5,1,1,1,0,0,0,2026-02
S04648,2026-03-29,Organic Search,Mobile,Canada,/products,5,554.7,0,1,0,0,0,1,2026-03
S04649,2026-03-08,Organic Search,Mobile,Canada,/products,3,232.1,0,1,0,0,0,1,2026-03
S04650,2026-02-15,Direct,Mobile,United States,/,4,148.4,0,0,0,0,0,1,2026-02
S04651,2026-03-28,Email,Desktop,United States,/products,5,158.1,0,1,0,0,0,1,2026-03
S04652,2026-03-27,Social,Desktop,India,/products,3,139.8,0,1,1,1,1,1,2026-03
S04653,2026-03-06,Organic Search,Mobile,India,/pricing,1,53.5,1,1,0,0,0,0,2026-03
S04654,2026-02-24,Organic Search,Desktop,United States,/features,4,107.8,0,1,0,0,0,1,2026-02
S04655,2026-01-18,Direct,Desktop,India,/pricing,2,106.8,0,1,0,0,0,1,2026-01
S04656,2026-03-08,Email,Desktop,India,/blog,5,324.2,0,1,1,1,0,1,2026-03
S04657,2026-02-08,Email,Mobile,Australia,/blog,4,207.3,0,1,1,0,0,1,2026-02
S04658,2026-02-19,Organic Search,Mobile,India,/,4,153.5,0,1,0,0,0,1,2026-02
S04659,2026-01-22,Paid Search,Desktop,India,/products,1,4.2,1,1,0,0,0,0,2026-01
S04660,2026-01-27,Organic Search,Mobile,India,/,1,17.7,1,0,0,0,0,0,2026-01
S04661,2026-01-12,Paid Search,Mobile,United States,/pricing,1,3.2,1,1,0,0,0,0,2026-01
S04662,2026-01-17,Email,Desktop,India,/features,5,373.4,0,1,1,1,1,1,2026-01
S04663,2026-01-31,Direct,Mobile,United Kingdom,/pricing,2,140.2,0,1,1,1,1,1,2026-01
S04664,2026-02-28,Organic Search,Desktop,India,/pricing,1,27.0,1,1,1,0,0,0,2026-02
S04665,2026-02-02,Paid Search,Mobile,India,/products,8,175.5,0,1,1,1,0,1,2026-02
S04666,2026-03-19,Direct,Desktop,India,/products,1,12.7,1,1,0,0,0,0,2026-03
S04667,2026-03-03,Social,Tablet,India,/contact,1,5.2,1,0,0,0,0,0,2026-03
S04668,2026-02-25,Direct,Tablet,Canada,/products,6,163.5,0,1,0,0,0,1,2026-02
S04669,2026-02-17,Email,Desktop,India,/blog,4,131.5,0,0,0,0,0,1,2026-02
S04670,2026-02-22,Organic Search,Desktop,India,/,1,67.3,1,0,0,0,0,0,2026-02
